Restaurant ID,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes
18381674,The Zaika King,Noida,77.338294,28.597161,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18441772,Tiffinhunt,Noida,77.3386901,28.5923266,North Indian,200,Indian Rupees(Rs.),No,Yes,No,1,0,Not rated,1
18390891,Top Burger,Noida,77.3440914,28.5969249,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
8061,Aggarwal Sweet Shop,Noida,77.3441785,28.5970594,"Mithai, Street Food",150,Indian Rupees(Rs.),No,Yes,No,1,2.3,Poor,15
308623,Hungry - I,Noida,77.332072,28.5493465,"Cafe, Italian, Continental, Chinese",450,Indian Rupees(Rs.),No,Yes,No,1,2.6,Average,26
311013,Oh Buoy,Noida,77.3323527,28.5486721,"Mexican, Italian, Fast Food",550,Indian Rupees(Rs.),No,No,No,2,3.4,Average,55
18368015,Caffeinated,Noida,77.3323449,28.5493943,Beverages,200,Indian Rupees(Rs.),No,No,No,1,3.9,Good,64
18273942,Sam and Scrooge,Noida,77.3714268,28.516344,"Continental, Mexican, American, Fast Food, Italian, Chinese",550,Indian Rupees(Rs.),No,Yes,No,2,3.9,Good,132
18034079,Tpot,Noida,77.3306028,28.5445167,Cafe,400,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,20
18440413,Hunger's Hub,Noida,77.3317111,28.5488666,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18427230,Modi's Baker's Zone,Noida,77.3297035,28.5472559,"Bakery, Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18440415,The Flip On Wheel,Noida,77.3323016,28.5494133,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18446387,Big Biryani,Noida,77.3323947,28.5493919,"Biryani, Mughlai",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18340903,Aroma,Noida,77.4133126,28.5074459,"South Indian, North Indian, Street Food",300,Indian Rupees(Rs.),No,No,No,1,3,Average,4
18275760,Bawarchi,Noida,0,0,"North Indian, Mughlai, Fast Food",450,Indian Rupees(Rs.),No,No,No,1,2.9,Average,5
18357548,Book Food Kitchen,Noida,77.40612611,28.5131767,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,1,3.1,Average,19
18381249,Breaktym,Noida,77.407635,28.508599,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,Yes,No,1,2.5,Average,6
18307266,Chaska By Taste,Noida,77.4132229,28.5070787,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,2,2.9,Average,4
18112492,Domino's Pizza,Noida,77.377632,28.5141905,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,2.5,Average,27
18445768,Grill King,Noida,0,0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,3,Average,4
18393840,Moti Mahal Deluxe Advant,Noida,77.4102187,28.5007418,"North Indian, Mughlai",1400,Indian Rupees(Rs.),No,No,No,3,2.8,Average,7
18276998,Rolling Beans,Noida,77.4027519,28.5003041,North Indian,200,Indian Rupees(Rs.),No,Yes,No,1,2.8,Average,9
300988,RollsKing,Noida,77.40179,28.5011578,Fast Food,400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,19
18292443,SnacksWale.com,Noida,77.4132229,28.5075273,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,2.8,Average,8
18204456,Subway,Noida,77.4097048,28.5011636,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,2,2.6,Average,13
18138418,Super Cake Shop,Noida,77.3713463,28.5164185,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,6
18441561,Aureo Dine & Bake House,Noida,77.404642,28.4995416,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18245275,B Bawarchi Restaurant,Noida,77.3799935,28.5177319,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18469933,Brajwasi,Noida,0,0,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18358190,Cafe Coffee Day,Noida,77.4038963,28.4995663,Cafe,450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18441663,Cafe Coffee Day,Noida,77.3778001,28.5137081,Cafe,450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18489823,Cafe Lounge,Noida,0,0,"Cafe, Bakery, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18489827,Cafe Treat,Noida,0,0,"North Indian, Italian, Continental",450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18371413,Casa Bake,Noida,0,0,Bakery,700,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18441563,China Town,Noida,77.4027231,28.500375,Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18358662,Costa Coffee,Noida,77.3681524,28.5255885,Cafe,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18277008,Delhi Foods,Noida,77.3715165,28.5164422,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18399250,Deli Chic,Noida,0,0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18449300,Delicacies,Noida,77.40778303,28.50763882,Bakery,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18454471,Kanha Ji Sweets & Restaurant,Noida,77.413852,28.505174,"Mithai, North Indian, Street Food",200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18273973,Little China,Noida,77.4028201,28.4996449,Chinese,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18375406,Lola's Cafe,Noida,77.4132861,28.5074131,"Cafe, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18384109,Madras Coffee House,Noida,77.4043548,28.4990685,Beverages,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18441569,Moju Juice Bar,Noida,77.4026739,28.500282,Beverages,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18254543,Peniel Restaurant,Noida,77.3712923,28.5164659,South Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18393815,Pizza Key,Noida,77.3734774,28.5161937,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18458636,Sandoz,Noida,0,0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18481281,Subway,Noida,0,0,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18474432,Tandoori Mystery,Noida,77.37313192,28.51524439,North Indian,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18441559,Taste of Punjab,Noida,77.4141288,28.5046715,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18441665,Tea Nation,Noida,77.3777963,28.513978,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18466397,The Corporate Kitchen,Noida,0,0,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18441557,The Royal Kitchen,Noida,77.413356,28.5078125,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18441671,Tpot,Noida,77.3732546,28.5152596,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18416310,Wild Chef House,Noida,77.3730864,28.5151994,"Continental, Chinese, North Indian, Indian",500,Indian Rupees(Rs.),No,Yes,No,2,0,Not rated,3
18372688,DIOS The Neighbourhood Bistro,Noida,77.3778856,28.5138115,"Continental, Fast Food, Italian",1300,Indian Rupees(Rs.),Yes,No,No,3,4.2,Very Good,108
18146472,Cake n Flower,Noida,77.3145385,28.5811942,Bakery,150,Indian Rupees(Rs.),No,No,No,1,2.9,Average,7
3145,Dilli 6,Noida,77.3138576,28.5818951,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,2,2.8,Average,84
312175,Food Bell,Noida,77.3141014,28.5814426,"North Indian, South Indian",400,Indian Rupees(Rs.),No,No,No,1,2.8,Average,6
3143,Kalpana Hotel,Noida,77.314,28.5817708,North Indian,200,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
4518,Sagar Dhaba,Noida,77.3141279,28.5815304,North Indian,350,Indian Rupees(Rs.),No,No,No,1,3.1,Average,27
304510,Shree Balaji Shudh Vaishno Hotel,Noida,77.3142692,28.5802723,North Indian,150,Indian Rupees(Rs.),No,No,No,1,2.9,Average,5
310875,Shree Rathnam,Noida,77.3119452,28.5832846,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,2,3.3,Average,57
309317,Simran's Cake Studio,Noida,77.3104224,28.5820794,Bakery,250,Indian Rupees(Rs.),No,No,No,1,3.4,Average,23
311085,Sweet Cake,Noida,77.3127883,28.5826872,Bakery,300,Indian Rupees(Rs.),No,No,No,1,3,Average,10
300914,The Cake Xpress,Noida,77.3144579,28.5812215,"Bakery, Desserts",250,Indian Rupees(Rs.),No,Yes,No,1,3,Average,43
8115,The Chef,Noida,77.310934,28.5773817,"North Indian, Mughlai, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,2,2.7,Average,8
18455665,The Flying Pan,Noida,77.3137449,28.58180043,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,12
18146390,Wrapster,Noida,77.3100508,28.5821145,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,3.2,Average,48
18435298,Getafix Petit,Noida,77.3075696,28.5784806,"Healthy Food, Juices",700,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,14
301415,Lawn Bistro,Noida,77.3084223,28.5789682,"North Indian, Chinese, Thai, Continental",1500,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Good,328
18407293,Cake N Gifts,Noida,0,0,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18432201,Cheese Pizza,Noida,77.3101406,28.5822126,Pizza,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
304493,Divya Hotal,Noida,77.3146798,28.5806262,North Indian,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18438456,Green Valley Chinese Food,Noida,77.312979,28.58206,Chinese,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18367439,Hooting Owl Cafe,Noida,77.3101406,28.582123,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18466616,Jaak Foods,Noida,77.31239598,28.58226269,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18382368,Kaka Restaurant,Noida,77.3147473,28.5807004,"Mughlai, North Indian",450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18465093,KC Bakers,Noida,0,0,Bakery,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18345109,KC Bakery,Noida,77.3127435,28.5827278,Bakery,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18432027,Rajan Foods Corner,Noida,77.3102284,28.5822693,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18258742,Sagar Dhaba,Noida,77.314359,28.5801911,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18254314,Sarfira,Noida,0,0,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18258756,Shama Chicken Corner,Noida,77.314,28.5816812,Mughlai,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18382366,Yummy Kitchen,Noida,77.3145418,28.5805304,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
4882,Barista,Noida,77.3156097,28.5793172,Cafe,650,Indian Rupees(Rs.),No,No,No,2,2.9,Average,22
309535,Divine Curries,Noida,77.31759,28.5707246,"North Indian, Chinese, South Indian",700,Indian Rupees(Rs.),No,Yes,No,2,3,Average,31
18415359,Moon Bite,Noida,77.31485,28.577722,"North Indian, Chinese",300,Indian Rupees(Rs.),No,Yes,No,1,3.3,Average,13
308451,Subway,Noida,77.31558178,28.58129376,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,55
18156287,Hurry's Paratha,Noida,77.3169908,28.5792232,North Indian,200,Indian Rupees(Rs.),No,Yes,No,1,3.5,Good,45
399,McDonald's,Noida,77.3157052,28.5801391,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,2,3.7,Good,135
18161600,Cafe Coffee Day,Noida,0,0,Cafe,450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18249084,Dunkin' Donuts,Noida,0,0,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18432020,Green Chilli Fast Food,Noida,77.313817,28.5788612,Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18432013,Street Food Corner,Noida,77.317657,28.5776606,Chinese,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
303371,Barbeque Nation,Noida,77.3153216,28.5801189,"North Indian, Chinese, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,3,4.3,Very Good,1670
302558,Aggarwal,Noida,77.32593108,28.57081133,"South Indian, Chinese, Street Food, Mithai",400,Indian Rupees(Rs.),No,Yes,No,1,3.3,Average,61
1698,Anchor Bar & Kitchen,Noida,77.32504863,28.57064084,"North Indian, Chinese",1300,Indian Rupees(Rs.),Yes,No,No,3,2.5,Average,106
9252,Basil Tree,Noida,77.32310604,28.56861001,"Italian, North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,3,3.4,Average,431
1323,Bon Bon Pastry Shop,Noida,77.32418898,28.57158307,"Bakery, Desserts, Fast Food",150,Indian Rupees(Rs.),No,No,No,1,3.1,Average,213
1735,BSGulati's Punjabi Swad,Noida,77.32611079,28.57044385,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,2,2.5,Average,357
5677,Cafe-18,Noida,77.32660197,28.56988852,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,2.5,Average,103
300953,Chandni Chowk Ke Mashhoor Paranthe,Noida,77.32660867,28.56997273,North Indian,100,Indian Rupees(Rs.),No,No,No,1,2.8,Average,30
4721,Cheenos,Noida,77.32454438,28.56857349,"American, Italian",1500,Indian Rupees(Rs.),Yes,No,No,3,2.6,Average,521
18261722,Gola Sizzlers,Noida,77.3235295,28.57113316,"Chinese, North Indian, Mughlai, Continental",1600,Indian Rupees(Rs.),Yes,No,No,3,3.3,Average,198
18346730,Hira Sweets,Noida,77.32480153,28.57024863,"Mithai, North Indian, South Indian, Street Food, Chinese",600,Indian Rupees(Rs.),No,No,No,2,3.3,Average,36
461,Karim's,Noida,77.32365757,28.56926546,"Mughlai, North Indian",1200,Indian Rupees(Rs.),Yes,No,No,3,3.3,Average,446
937,KFC,Noida,77.32496414,28.56876577,"American, Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,608
307720,Khan's Kathi Rolls,Noida,77.32669149,28.56992385,"North Indian, Street Food",400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,76
591,Nathu's Sweets,Noida,77.3242832,28.56889916,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,Yes,No,2,2.5,Average,211
18371433,Nawabi Mughlai Zaika,Noida,77.325204,28.57099,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,19
18287364,Nite Bites,Noida,77.332893,28.597824,"North Indian, Chinese, Continental",650,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,68
7913,Nizam's Kathi Kabab,Noida,77.32458662,28.57071651,"North Indian, Fast Food",900,Indian Rupees(Rs.),No,Yes,No,2,3,Average,139
18180086,NSD Resto Bar & Kitchen,Noida,77.32406242,28.57151907,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,No,No,3,2.6,Average,19
5678,PS Wah Bhai Wah,Noida,77.32570108,28.57088023,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,2,2.6,Average,89
427,Sagar Ratna,Noida,77.32221387,28.5721275,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,2,3.2,Average,277
18292482,Sbarro,Noida,77.3243117,28.57015824,"Pizza, Italian",600,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,97
18446481,Swag & Swad,Noida,77.322001,28.570049,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,19
310694,The Fizz,Noida,77.32313555,28.57225971,"North Indian, Mughlai, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,3,3.2,Average,80
18252573,The Kitchen,Noida,77.3264863,28.57003427,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,Yes,No,1,3.2,Average,47
303269,Twenty Four Seven,Noida,77.32466508,28.57117762,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,1,3.4,Average,45
5854,Vinny's Restro Bar,Noida,77.32512441,28.57073654,"North Indian, Chinese",1300,Indian Rupees(Rs.),Yes,No,No,3,3.2,Average,37
18349895,Walk In The Woods,Noida,77.324447,28.569182,"North Indian, Mughlai, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,3,3,Average,203
4160,Xiian,Noida,77.3233803,28.5688017,"Italian, Continental, North Indian, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,No,3,3.4,Average,286
301514,Zest Bar and Lounge,Noida,77.32295919,28.57206302,"Finger Food, North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,3,3.4,Average,223
310417,Angels in my Kitchen,Noida,77.32430164,28.57046888,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,1,3.9,Good,205
1701,Baby Dragon Bar & Restaurant,Noida,77.323714,28.569561,"North Indian, Continental, Thai, Chinese",1350,Indian Rupees(Rs.),Yes,Yes,No,3,3.5,Good,326
18208904,Baker Street,Noida,77.32213676,28.57302026,"Bakery, Beverages, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,40
3306,Bamboo Shoots,Noida,77.32396636,28.57153949,"Chinese, Seafood, Asian",1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.9,Good,515
301005,Bikanervala Bliss,Noida,77.32466038,28.57196379,"North Indian, Fast Food, Chinese",1200,Indian Rupees(Rs.),No,No,No,3,3.6,Good,235
307566,Bikanervala,Noida,77.3246292,28.57215783,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Indian Rupees(Rs.),No,Yes,No,2,3.7,Good,331
18216913,Bikkgane Biryani,Noida,77.32443139,28.57013969,"Biryani, North Indian, Hyderabadi",800,Indian Rupees(Rs.),Yes,Yes,No,2,3.8,Good,612
310399,Burbee's Cafe,Noida,77.32456181,28.56935203,"American, Italian, Chinese, North Indian, Cafe",900,Indian Rupees(Rs.),Yes,Yes,No,2,3.7,Good,833
594,Cafe Coffee Day,Noida,77.32398044,28.56966474,Cafe,450,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,125
3796,Deez Biryani & Kebabs,Noida,77.32459467,28.56839947,"Biryani, North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,430
490,Desi Vibes,Noida,77.32425638,28.5694916,"North Indian, Mughlai",1400,Indian Rupees(Rs.),No,Yes,No,3,3.8,Good,2019
18336495,Dhaba at Atta,Noida,77.32411414,28.56914544,"North Indian, Mughlai",1000,Indian Rupees(Rs.),No,Yes,No,3,3.8,Good,477
18228862,DND,Noida,77.32224271,28.57234745,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,1,3.5,Good,196
384,Domino's Pizza,Noida,77.3248877,28.5702822,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,3.6,Good,547
7945,Donald's Pastry Shop,Noida,77.32413467,28.56784854,Bakery,300,Indian Rupees(Rs.),No,Yes,No,1,3.8,Good,402
2985,Doosri Mehfil,Noida,77.32429225,28.57171587,"North Indian, Chinese, Mughlai",950,Indian Rupees(Rs.),Yes,Yes,No,2,3.8,Good,285
18228855,Fit Bites,Noida,77.32514117,28.57101361,Healthy Food,800,Indian Rupees(Rs.),No,Yes,No,2,3.8,Good,154
18289257,Hungry Minister,Noida,77.327377,28.570034,"Continental, Mexican, Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,Yes,1,3.5,Good,147
18380141,Hurry's Paratha,Noida,77.322687,28.570159,"Pizza, North Indian",200,Indian Rupees(Rs.),No,Yes,No,1,3.5,Good,47
18272377,Imly,Noida,77.32071754,28.56728731,"Street Food, Continental, South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,2,3.9,Good,204
18473005,Jambox,Noida,77.325052,28.571388,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Good,30
300180,LIT Ultrabar,Noida,77.32541844,28.57096149,"Continental, American, North Indian, Chinese",1550,Indian Rupees(Rs.),Yes,No,No,3,3.6,Good,425
7784,Mainland China,Noida,77.32224539,28.57181745,Chinese,1800,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,Good,743
396,McDonald's,Noida,77.32432779,28.56920863,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.9,Good,403
18014141,Metro Dhaba,Noida,77.3257916,28.57036376,"North Indian, Fast Food, Chinese, Biryani, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,2,3.8,Good,418
1702,Nazeer Foods,Noida,77.3248411,28.57116908,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Good,703
18198836,Our Story Bistro & Tea Room,Noida,77.32361533,28.56914297,"Cafe, Italian, Continental, Desserts",1000,Indian Rupees(Rs.),Yes,No,No,3,3.9,Good,320
309111,Paddy's Cafe,Noida,77.32465636,28.5682225,Cafe,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.7,Good,302
309098,Popular Cakery,Noida,77.32499767,28.56978752,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,2,3.9,Good,250
166,Punjabi By Nature,Noida,77.32484244,28.56900605,"North Indian, Mughlai",2000,Indian Rupees(Rs.),Yes,Yes,No,4,3.7,Good,770
18434638,Sadda Adda,Noida,77.3238781,28.57065303,"Fast Food, Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,1,3.5,Good,22
1070,Subway,Noida,77.32487295,28.57008816,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,2,3.8,Good,268
450,Swagath,Noida,77.32373536,28.5684245,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,No,3,3.6,Good,415
18175334,TFK - The Flaming Kick,Noida,77.32236877,28.56954961,"North Indian, Asian, Continental",2350,Indian Rupees(Rs.),Yes,Yes,No,4,3.5,Good,214
4248,The Great Kabab Factory,Noida,77.3218102,28.57210424,"North Indian, Mughlai",2200,Indian Rupees(Rs.),Yes,No,No,4,3.5,Good,540
18237334,The Patiala Kkitchen,Noida,77.32216291,28.57199854,North Indian,1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Good,332
300952,The Tandoori Village,Noida,77.32376587,28.56837474,"North Indian, Mughlai, Italian, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,3,3.5,Good,247
311649,The Yellow Chilli,Noida,77.32239123,28.57149032,"North Indian, Mughlai",1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,Good,222
2336,Top Breads,Noida,77.32339572,28.57070886,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,Yes,No,1,3.5,Good,420
18273566,Wat-a-Burger!,Noida,77.32514352,28.56950956,Fast Food,350,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,324
311338,Chawla's 2,Noida,77.32652552,28.56984906,"North Indian, Mughlai, Chinese, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,2,2.2,Poor,81
310609,Himalaya,Noida,77.32435126,28.57242813,North Indian,450,Indian Rupees(Rs.),No,Yes,No,1,2.3,Poor,31
307555,Public Cafe,Noida,77.3261812,28.56993416,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,1,2.1,Poor,74
4717,RPM - Zanzi Bar,Noida,77.32529875,28.57066881,"Chinese, North Indian",2000,Indian Rupees(Rs.),Yes,No,No,4,2.4,Poor,103
7956,Mad Over Donuts,Noida,77.3242376,28.56827816,Desserts,450,Indian Rupees(Rs.),No,Yes,No,1,4.2,Very Good,235
304612,RollsKing,Noida,77.32480355,28.56812416,Fast Food,300,Indian Rupees(Rs.),No,No,No,1,4,Very Good,1055
304691,Lumbini Food Point,Noida,77.3283593,28.5816039,Chinese,350,Indian Rupees(Rs.),No,No,No,1,2.8,Average,18
309519,Owlcity,Noida,77.328028,28.577975,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,165
18450369,Night Munchers,Noida,0,0,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18409730,Night Munchies,Noida,77.3291124,28.5807886,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18427226,Anand Food Factory,Noida,77.3143909,28.5837833,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
387,Nirula's,Noida,77.3135127,28.5822486,"Fast Food, North Indian, Chinese, Desserts, Ice Cream",1100,Indian Rupees(Rs.),Yes,Yes,No,3,2.5,Average,221
301420,Snacks India,Noida,77.3116811,28.5849968,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Good,103
18383442,Ahaar Udyan,Noida,77.3134615,28.5833336,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18424675,Choco Bee,Noida,77.3123862,28.5850552,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18425782,Crazy Noodles,Noida,77.3128979,28.5853521,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,No,3,0,Not rated,2
18457257,Dakshin Platter,Noida,77.31540769,28.58503529,South Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18382382,Kathi Junction,Noida,77.3139934,28.5855201,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18441711,Sonu Parantha Corner,Noida,77.3141165,28.585532,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
308770,Olive Kitchen,Noida,77.3332052,28.5838546,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,2,2.6,Average,17
18472688,R Cafe,Noida,0,0,South Indian,400,Indian Rupees(Rs.),No,No,No,1,3,Average,5
18156065,Eating Point,Noida,77.3328463,28.5825656,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
308951,New Gee Pee,Noida,77.3360987,28.5880357,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,No,1,3.3,Average,27
308563,Uncle's JVCC Restaurant,Noida,77.3371603,28.5847607,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,2,3,Average,26
18409182,Twenty Four Seven,Noida,77.3386645,28.5921841,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
8065,Hari Om Restaurant,Noida,77.3446655,28.5990702,North Indian,250,Indian Rupees(Rs.),No,No,No,1,3,Average,10
